clust_id,clust_rep,new_Kingdom,new_Phylum,new_Class,new_Order,new_Family,new_Genus,new_Species,problematic_tax
8442,AM749739.1.1408,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,uncultured actinobacterium/uncultured Acidimicrobiaceae bacterium,uncultured actinobacterium/uncultured Acidimicrobiaceae bacterium,uncultured actinobacteriumuncultured Acidimicrobiaceae bacterium actinobacterium/bacterium(2),Disc.Fam_uncultured actinobacterium/uncultured Acidimicrobiaceae bacterium(2)
8453,AM902594.1.1480,Bacteria,Planctomycetes,Planctomycetacia,uncultured,Ambiguous_taxa/uncultured planctomycete,Ambiguous_taxa/uncultured planctomycete,Ambiguous_taxauncultured planctomycete Ambiguous_taxa/planctomycete(2),Disc.Fam_Ambiguous_taxa/uncultured planctomycete(2)
8465,AM935315.1.1355,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,Ambiguous_taxa/uncultured Acidimicrobidae bacterium,Ambiguous_taxa/uncultured Acidimicrobidae bacterium,Ambiguous_taxauncultured Acidimicrobidae bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured Acidimicrobidae bacterium(2)
8477,AM997391.1.1527,Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,Ambiguous_taxa/uncultured gamma proteobacterium,Ambiguous_taxa/uncultured gamma proteobacterium,Ambiguous_taxauncultured gamma proteobacterium Ambiguous_taxa/proteobacterium(2),Disc.Fam_Ambiguous_taxa/uncultured gamma proteobacterium(2)
8478,AM997397.1.1472,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured deep-sea bacterium/uncultured bacterium,uncultured deep-sea bacterium/uncultured bacterium,uncultured deep-sea bacteriumuncultured bacterium bacterium(1),Disc.Fam_uncultured deep-sea bacterium/uncultured bacterium(2)
8519,AP017303.59895.61364,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/Ipomoea nil (Japanese morning glory),Ambiguous_taxa/Ipomoea nil (Japanese morning glory),Ambiguous_taxaIpomoea nil (Japanese morning glory) Ambiguous_taxa/glory)(2),Disc.Fam_Ambiguous_taxa/Ipomoea nil (Japanese morning glory)(2)
8537,AQSA01000023.8453.9992,Bacteria,Marinimicrobia (SAR406 clade),Ambiguous_taxa/uncultured marine bacterium,Ambiguous_taxa/uncultured marine bacterium,Ambiguous_taxa/uncultured marine bacterium,Ambiguous_taxa/uncultured marine bacterium,Ambiguous_taxauncultured marine bacterium Ambiguous_taxa/bacterium(2),Disc.Class_)Ambiguous_taxa/uncultured marine bacterium(2)
8538,AQTZ01000015.13824.15302,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
8539,AQVF01000003.15755.17233,Archaea,Crenarchaeota,Thermoprotei,Geoarchaeales,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxauncultured archaeon Ambiguous_taxa/archaeon(2),Disc.Fam_Ambiguous_taxa/uncultured archaeon(2)
8566,ASJV01103755.11424.12902,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Capsicum annuum var. glabriusculum/Capsicum annuum,Capsicum annuum var. glabriusculum/Capsicum annuum,Capsicum annuum var. glabriusculumCapsicum annuum glabriusculum/annuum(2),Disc.Fam_Capsicum annuum var. glabriusculum/Capsicum annuum(2)
8567,ASOB01000010.551.2094,Bacteria,Acetothermia,Acetothermiia,Acetothermia bacterium SCGC AAA255-C06/uncultured bacterium,Acetothermia bacterium SCGC AAA255-C06/uncultured bacterium,Acetothermia bacterium SCGC AAA255-C06/uncultured bacterium,Acetothermia bacterium SCGC AAA255-C06uncultured bacterium AAA255-C06/bacterium(2),Disc.Ord_Acetothermia bacterium SCGC AAA255-C06/uncultured bacterium(2)
8568,ASPI01000040.483.2021,Bacteria,Marinimicrobia (SAR406 clade),Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Class_)Ambiguous_taxa/uncultured bacterium(2)
8621,AXCG01087460.2254.3689,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Gossypium barbadense (sea-island cotton)/Gossypium hirsutum (cotton),Gossypium barbadense (sea-island cotton)/Gossypium hirsutum (cotton),Gossypium barbadense (sea-island cotton)Gossypium hirsutum (cotton) cotton)/(cotton)(2),Disc.Fam_Gossypium barbadense (sea-island cotton)/Gossypium hirsutum (cotton)(2)
8650,AY129066.1.1807,Eukaryota,SAR,Stramenopiles,MAST-4,MAST-4F/uncultured eukaryote,Ambiguous_taxa/uncultured eukaryote,Ambiguous_taxauncultured eukaryote Ambiguous_taxa/eukaryote(2),Disc.Fam_MAST-4F/uncultured eukaryote(2)
8662,AY170311.1.1728,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Sphaeropleales/Chlorophyceae,Ambiguous_taxa/Enallax sp. ABT113,Ambiguous_taxaEnallax sp. ABT113 Ambiguous_taxa/ABT113(2),Disc.Fam_Sphaeropleales/Chlorophyceae(2)
8668,AY193138.1.1465,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,uncultured proteobacterium/uncultured gamma proteobacterium,uncultured proteobacterium/uncultured gamma proteobacterium,uncultured proteobacteriumuncultured gamma proteobacterium proteobacterium(1),Disc.Fam_uncultured proteobacterium/uncultured gamma proteobacterium(2)
8703,AY278095.1.951,Archaea,Thaumarchaeota,Group 1.1c,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeoteuncultured archaeon crenarchaeote/archaeon(2),Disc.Ord_uncultured crenarchaeote/uncultured archaeon(2)
8705,AY280441.1.1221,Archaea,Euryarchaeota,Thermoplasmata,JdFR-43,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxauncultured archaeon Ambiguous_taxa/archaeon(2),Disc.Fam_Ambiguous_taxa/uncultured archaeon(2)
8708,AY289384.1.1451,Bacteria,Acidobacteria,Subgroup 6,Unknown Order/uncultured bacterium,Unknown Family/uncultured bacterium,Vicinamibacter/uncultured bacterium,Vicinamibacteruncultured bacterium bacterium(1),Disc.Ord_Unknown Order/uncultured bacterium(2)
8724,AY345499.1.1475,Bacteria,Patescibacteria,CPR2,uncultured bacterium/uncultured Firmicutes bacterium,uncultured bacterium/uncultured Firmicutes bacterium,uncultured bacterium/uncultured Firmicutes bacterium,uncultured bacteriumuncultured Firmicutes bacterium bacterium(1),Disc.Ord_uncultured bacterium/uncultured Firmicutes bacterium(2)
8736,AY395418.1.1391,Bacteria,Chloroflexi,TK10,Ambiguous_taxa/uncultured Chloroflexi bacterium,Ambiguous_taxa/uncultured Chloroflexi bacterium,Ambiguous_taxa/uncultured Chloroflexi bacterium,Ambiguous_taxauncultured Chloroflexi bacterium Ambiguous_taxa/bacterium(2),Disc.Ord_Ambiguous_taxa/uncultured Chloroflexi bacterium(2)
8737,AY395428.1.1436,Bacteria,Acidobacteria,Subgroup 6,uncultured Acidobacteria bacterium/uncultured bacterium,uncultured Acidobacteria bacterium/uncultured bacterium,uncultured Acidobacteria bacterium/uncultured bacterium,uncultured Acidobacteria bacteriumuncultured bacterium bacterium(1),Disc.Ord_uncultured Acidobacteria bacterium/uncultured bacterium(2)
8743,AY454581.1.1059,Archaea,Crenarchaeota,Bathyarchaeia,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeote/uncultured archaeon,uncultured crenarchaeoteuncultured archaeon crenarchaeote/archaeon(2),Disc.Ord_uncultured crenarchaeote/uncultured archaeon(2)
8755,AY532574.1.1495,Bacteria,Proteobacteria,Gammaproteobacteria,1013-28-CG33,Ambiguous_taxa/uncultured soil bacterium,Ambiguous_taxa/uncultured soil bacterium,Ambiguous_taxauncultured soil bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured soil bacterium(2)
8765,AY552545.55045.56570,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
8794,AY665782.1.1779,Eukaryota,Opisthokonta,Nucletmycea,Fungi,Tricholomataceae/Hygrophoraceae,Camarophyllus/Cuphophyllus,CamarophyllusCuphophyllus borealis/virgineus(2),Disc.Fam_Tricholomataceae/Hygrophoraceae(2)
8800,AY703462.1.1516,Bacteria,Acidobacteria,Subgroup 9,Ambiguous_taxa/uncultured Acidobacteria bacterium,Ambiguous_taxa/uncultured Acidobacteria bacterium,Ambiguous_taxa/uncultured Acidobacteria bacterium,Ambiguous_taxauncultured Acidobacteria bacterium Ambiguous_taxa/bacterium(2),Disc.Ord_Ambiguous_taxa/uncultured Acidobacteria bacterium(2)
8803,AY705964.1.1785,Eukaryota,Opisthokonta,Nucletmycea,Fungi,Meruliaceae/Polyporaceae,Climacodon/Spongipellis,ClimacodonSpongipellis septentrionalis/pachyodon(2),Disc.Fam_Meruliaceae/Polyporaceae(2)
8830,AY913339.1.1411,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales/Rhodobacterales,uncultured/Rhodobacteraceae,uncultured forest soil bacterium/uncultured,uncultured forest soil bacteriumuncultured bacterium(1),Disc.Ord_Rhizobiales/Rhodobacterales(2)
8837,AY921717.1.1392,Bacteria,Acidobacteria,Holophagae,Subgroup 7,uncultured Acidobacteria bacterium/uncultured bacterium,uncultured Acidobacteria bacterium/uncultured bacterium,uncultured Acidobacteria bacteriumuncultured bacterium bacterium(1),Disc.Fam_uncultured Acidobacteria bacterium/uncultured bacterium(2)
8873,AYUM01001090.3943.6128,Eukaryota,Opisthokonta,Nucletmycea,Fungi,Strophariaceae/Ambiguous_taxa,Galerina/Ambiguous_taxa,GalerinaAmbiguous_taxa 339.88/Ambiguous_taxa(2),Disc.Fam_Strophariaceae/Ambiguous_taxa(2)
8893,BAGU01001158.3904.5405,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae/Micrococcales Incertae Sedis,W15/Luteimicrobium,W15Luteimicrobium Ambiguous_taxa(1),Disc.Fam_Cellulomonadaceae/Micrococcales Incertae Sedis(2)
8941,BD171874.3.1797,Eukaryota,Opisthokonta,Nucletmycea,Fungi,Ambiguous_taxa/Corticiaceae,Ambiguous_taxa/Sistotrema,Ambiguous_taxaSistotrema Ambiguous_taxa/muscicola(2),Disc.Fam_Ambiguous_taxa/Corticiaceae(2)
8953,CAKH01000442.5876.7346,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chondrus crispus (carragheen)/Anguilla anguilla (European eel),Chondrus crispus (carragheen)/Anguilla anguilla (European eel),Chondrus crispus (carragheen)Anguilla anguilla (European eel) (carragheen)/eel)(2),Disc.Fam_Chondrus crispus (carragheen)/Anguilla anguilla (European eel)(2)
8983,CDYU01041411.7268.8808,Bacteria,Tenericutes/Firmicutes,Mollicutes/Clostridia,Mollicutes RF39/Clostridiales,Ambiguous_taxa/Lachnospiraceae,Ambiguous_taxa/Lachnospiraceae UCG-008,Ambiguous_taxaLachnospiraceae UCG-008 Ambiguous_taxa/bacterium(2),Disc.Phy_)Tenericutes/Firmicutes(2)
899,CEQQ01003720.1999.3456,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,marine metagenome/uncultured marine eukaryote/uncultured bacterium/Ambiguous_taxa,marine metagenome/uncultured marine eukaryote/uncultured bacterium/Ambiguous_taxa,marine metagenomeuncultured marine eukaryoteuncultured bacteriumAmbiguous_taxa metagenome/eukaryote/bacterium/Ambiguous_taxa(4),Disc.Fam_marine metagenome/uncultured marine eukaryote/uncultured bacterium/Ambiguous_taxa(4)
8993,CENY01011605.269.1768,Bacteria,Poribacteria,Ambiguous_taxa/metagenome,Ambiguous_taxa/metagenome,Ambiguous_taxa/metagenome,Ambiguous_taxa/metagenome,Ambiguous_taxametagenome Ambiguous_taxa/metagenome(2),Disc.Class_)Ambiguous_taxa/metagenome(2)
8994,CENY01029602.4100.5559,Bacteria,Chloroflexi,JG30-KF-CM66,marine metagenome/uncultured bacterium,marine metagenome/uncultured bacterium,marine metagenome/uncultured bacterium,marine metagenomeuncultured bacterium metagenome/bacterium(2),Disc.Ord_marine metagenome/uncultured bacterium(2)
8995,CEPL01012082.5399.6749,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxa/uncultured archaeon,Ambiguous_taxauncultured archaeon Ambiguous_taxa/archaeon(2),Disc.Fam_Ambiguous_taxa/uncultured archaeon(2)
8996,CEQL01022745.1.962,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome/uncultured archaeon,marine metagenome/uncultured archaeon,marine metagenomeuncultured archaeon metagenome/archaeon(2),Disc.Fam_marine metagenome/uncultured archaeon(2)
8997,CERR01049323.597.2107,Bacteria,Margulisbacteria,Ambiguous_taxa/uncultured marine cyanobacterium,Ambiguous_taxa/uncultured marine cyanobacterium,Ambiguous_taxa/uncultured marine cyanobacterium,Ambiguous_taxa/uncultured marine cyanobacterium,Ambiguous_taxauncultured marine cyanobacterium Ambiguous_taxa/cyanobacterium(2),Disc.Class_)Ambiguous_taxa/uncultured marine cyanobacterium(2)
8999,CEUN01055659.3331.4802,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
9000,CEUZ01010325.1777.3280,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Fam_Ambiguous_taxa/uncultured bacterium(2)
907,DQ905283.1.1535,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Christensenellaceae,Ruminococcaceae UCG-014/Christensenellaceae R-7 group,Ruminococcaceae UCG-014Christensenellaceae R-7 group bacterium/Ambiguous_taxa(2),Disc.Fam_Ruminococcaceae/Christensenellaceae(2)
908,DQ905369.1.1577,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Lachnospiraceae,Ruminiclostridium 5/Lachnospiraceae NC2004 group,Ruminiclostridium 5Lachnospiraceae NC2004 group bacterium/organism(2),Disc.Fam_Ruminococcaceae/Lachnospiraceae(2)
9102,CP011209.974521.976030,Bacteria,Patescibacteria,Parcubacteria,Candidatus Wolfebacteria,Ambiguous_taxa/Candidatus Wolfebacteria bacterium GW2011_GWD2_47_17,Ambiguous_taxa/Candidatus Wolfebacteria bacterium GW2011_GWD2_47_17,Ambiguous_taxaCandidatus Wolfebacteria bacterium GW2011_GWD2_47_17 Ambiguous_taxa/GW2011_GWD2_47_17(2),Disc.Fam_Ambiguous_taxa/Candidatus Wolfebacteria bacterium GW2011_GWD2_47_17(2)
9103,CP011214.375406.379780,Bacteria,Patescibacteria,Microgenomatia,Candidatus Woesebacteria,Candidatus Woesebacteria bacterium GW2011_GWF1_31_35/Candidatus Woesebacteria bacterium GW2011_GWC2_31_9,Candidatus Woesebacteria bacterium GW2011_GWF1_31_35/Candidatus Woesebacteria bacterium GW2011_GWC2_31_9,Candidatus Woesebacteria bacterium GW2011_GWF1_31_35Candidatus Woesebacteria bacterium GW2011_GWC2_31_9 GW2011_GWF1_31_35/GW2011_GWC2_31_9(2),Disc.Fam_Candidatus Woesebacteria bacterium GW2011_GWF1_31_35/Candidatus Woesebacteria bacterium GW2011_GWC2_31_9(2)
915,EU246044.1.1463,Bacteria,Chloroflexi,Anaerolineae,SBR1031,uncultured organism/uncultured Chloroflexi bacterium,uncultured organism/uncultured Chloroflexi bacterium,uncultured organismuncultured Chloroflexi bacterium organism/bacterium(2),Disc.Fam_uncultured organism/uncultured Chloroflexi bacterium(2)
9180,CU916098.1.1312,Archaea,Euryarchaeota,Thermococci/Methanomicrobia,Methanofastidiosales/Methanosarcinales,Methanofastidiosaceae/Methanosaetaceae,Candidatus Methanofastidiosum/Methanosaeta,Candidatus MethanofastidiosumMethanosaeta archaeon(1),Disc.Class_)Thermococci/Methanomicrobia(2)
9187,CU917973.1.1338,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae/Gracilibacteraceae,[Eubacterium] coprostanoligenes group/uncultured,[Eubacterium] coprostanoligenes groupuncultured bacterium(1),Disc.Fam_Ruminococcaceae/Gracilibacteraceae(2)
9199,CU919947.1.1366,Bacteria,Synergistetes/Firmicutes,Synergistia/Clostridia,Synergistales/DTU014,Synergistaceae/uncultured bacterium,uncultured/uncultured bacterium,uncultureduncultured bacterium bacterium(1),Disc.Phy_)Synergistetes/Firmicutes(2)
9227,CU924365.1.1429,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,W27/Cloacimonadaceae,uncultured bacterium/Candidatus Cloacimonas,uncultured bacteriumCandidatus Cloacimonas bacterium(1),Disc.Fam_W27/Cloacimonadaceae(2)
9238,CU926073.1.1365,Bacteria,Spirochaetes,MVP-15,uncultured bacterium/metagenome,uncultured bacterium/metagenome,uncultured bacterium/metagenome,uncultured bacteriummetagenome bacterium/metagenome(2),Disc.Ord_uncultured bacterium/metagenome(2)
9243,CU926923.1.1358,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae/Paludibacteraceae,Macellibacteroides/Paludibacter,MacellibacteroidesPaludibacter bacterium(1),Disc.Fam_Tannerellaceae/Paludibacteraceae(2)
9254,CXWL01009729.4965.6475,Bacteria,Omnitrophicaeota,groundwater metagenome/metagenome,groundwater metagenome/metagenome,groundwater metagenome/metagenome,groundwater metagenome/metagenome,groundwater metagenomemetagenome metagenome(1),Disc.Class_)groundwater metagenome/metagenome(2)
926,GABT01019963.848.2718,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Cocos nucifera (coconut palm)/Sparganium eurycarpum/Ambiguous_taxa/Ananas comosus (pineapple)/Costus pictus/Dactylorhiza fuchsii/Phoenix dactylifera (date palm),Cocos nucifera (coconut palm)/Sparganium eurycarpum/Ambiguous_taxa/Ananas comosus (pineapple)/Costus pictus/Dactylorhiza fuchsii/Phoenix dactylifera (date palm),Cocos nucifera (coconut palm)Sparganium eurycarpumAmbiguous_taxaAnanas comosus (pineapple)Costus pictusDactylorhiza fuchsiiPhoenix dactylifera (date palm) palm)/eurycarpum/Ambiguous_taxa/(pineapple)/pictus/fuchsii(6),Disc.Fam_Cocos nucifera (coconut palm)/Sparganium eurycarpum/Ambiguous_taxa/Ananas comosus (pineapple)/Costus pictus/Dactylorhiza fuchsii/Phoenix dactylifera (date palm)(7)
9265,CZCB01006577.40.1556,Bacteria,Firmicutes,uncultured,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxa/uncultured bacterium,Ambiguous_taxauncultured bacterium Ambiguous_taxa/bacterium(2),Disc.Ord_Ambiguous_taxa/uncultured bacterium(2)
928,GDAX01048398.486.2474,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Carya cathayensis/Humulus lupulus var. lupulus/Ambiguous_taxa/Magnoliophyta environmental sample/uncultured bacterium,Carya cathayensis/Humulus lupulus var. lupulus/Ambiguous_taxa/Magnoliophyta environmental sample/uncultured bacterium,Carya cathayensisHumulus lupulus var. lupulusAmbiguous_taxaMagnoliophyta environmental sampleuncultured bacterium cathayensis/lupulus/Ambiguous_taxa/sample/bacterium(5),Disc.Fam_Carya cathayensis/Humulus lupulus var. lupulus/Ambiguous_taxa/Magnoliophyta environmental sample/uncultured bacterium(5)
9295,DQ076244.1.2170,Eukaryota,Archaeplastida,Chloroplastida,Chlorophyta,Oedogoniales/Ambiguous_taxa,Oedogonium/Ambiguous_taxa,OedogoniumAmbiguous_taxa pakistanense/Ambiguous_taxa(2),Disc.Fam_Oedogoniales/Ambiguous_taxa(2)
931,GQ926434.1.941,Archaea,Crenarchaeota,Bathyarchaeia,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeon/Ambiguous_taxa,uncultured archaeonAmbiguous_taxa archaeon/Ambiguous_taxa(2),Disc.Ord_uncultured archaeon/Ambiguous_taxa(2)
9336,DQ156462.1.1279,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,Ambiguous_taxa/uncultured marine archaeon,Ambiguous_taxa/uncultured marine archaeon,Ambiguous_taxauncultured marine archaeon Ambiguous_taxa/archaeon(2),Disc.Fam_Ambiguous_taxa/uncultured marine archaeon(2)
9350,DQ207563.1.1687,Eukaryota,Incertae Sedis,Ancyromonadida,Ancyromonas/uncultured freshwater eukaryote,Ancyromonas sigmoides/uncultured freshwater eukaryote,Ancyromonas sigmoides/uncultured freshwater eukaryote,Ancyromonas sigmoidesuncultured freshwater eukaryote sigmoides/eukaryote(2),Disc.Ord_Ancyromonas/uncultured freshwater eukaryote(2)
9359,DQ234120.1.1570,Bacteria,Proteobacteria,Gammaproteobacteria,MBAE14,uncultured gamma proteobacterium/uncultured marine bacterium,uncultured gamma proteobacterium/uncultured marine bacterium,uncultured gamma proteobacteriumuncultured marine bacterium proteobacterium/bacterium(2),Disc.Fam_uncultured gamma proteobacterium/uncultured marine bacterium(2)
936,HM057738.1.1543,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae/Burkholderiaceae,OM43 clade/Polynucleobacter,OM43 cladePolynucleobacter proteobacterium/bacterium(2),Disc.Fam_Methylophilaceae/Burkholderiaceae(2)
9437,DQ396140.1.1539,Bacteria,Acidobacteria,Subgroup 6,uncultured organism/uncultured bacterium,uncultured organism/uncultured bacterium,uncultured organism/uncultured bacterium,uncultured organismuncultured bacterium organism/bacterium(2),Disc.Ord_uncultured organism/uncultured bacterium(2)
948,JN468198.1.1460,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales/Sphingobacteriales,Salinivirgaceae/ST-12K33,uncultured/uncultured organism,uncultureduncultured organism organism(1),Disc.Ord_Bacteroidales/Sphingobacteriales(2)
949,JN496821.1.1454,Bacteria,Chloroflexi,Anaerolineae,SBR1031,uncultured organism/uncultured Chloroflexi bacterium,uncultured organism/uncultured Chloroflexi bacterium,uncultured organismuncultured Chloroflexi bacterium organism/bacterium(2),Disc.Fam_uncultured organism/uncultured Chloroflexi bacterium(2)
